Omschrijving	Art.groep	Artikelsymbool	Gemiddeldekostprijs	Alternatiefnummer	Voorraadbijhouden	VbEnh	VkEnh	AkEnh	PrsEnh	Verkoopprijs	PercVk	Basisaankoopwaarde	Categorie	Basisgewicht	VrdEnh	UniekVolgnummer	MagazijnIN	MagazijnlocatieIN	MagazijnUIT	MagazijnlocatieUIT	Soortelijkgewicht	Datum vanaanpassing	Uur vanaanpassing	Aangepastdoor	Lotnr.leverancier	BOM	EAN13-code	Externe Omschrijving	Werknemer	Vervaldatum	Vervaldatumherziening	Aankoop-code	Soortartikel	Linkdocumentcenter	Laatste bestelprijs	Gevaarlijk en/of veiligheidsvoorschriften	Allergeen	Type artikel	Laatste ontvangstprijs	Netto gewicht	Standaardop voorraad	Budgetprijs	Afdeling	Verkoop-code	Halal	Bestemming	
Samenstelling voor Deltro : HFPRI-090244_COL - Relaisprint	HF	090244_00DEL	7,2682	="0000000184878"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000018896	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000184878"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HFPRI-090245_COL - Processorprint	HF	090245_00DEL	60,2188	="0000000184885"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000018897	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000184885"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HFPRI-090246_COL - Driverprint	HF	090246_00DEL	36,8911	="0000000184892"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000018898	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000184892"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HFPRI-090247_COL - Touchscreen interface	HF	090247B00DEL	7,3877	="0000000184908"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000019959	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000184908"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HF-090258_COL - Diodenplaatmodule	HF	090258_00DEL	0,6043	="0000000185073"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000018926	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000185073"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HFKAB-090265_COL - FC voeding - I/O proc.print	HF	090265_00DEL	0,4856	="0000000185066"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000018925	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000185066"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HFKAB-090266_COL - Kabel display interface CM	HF	090266_00DEL	2,2519	="0000000185059"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000018924	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000185059"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro - HF-090275_COL - Handbelichting Colour Master	HF	090275_00DEL	19,2469	="0000000185233"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000018971	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000185233"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HFKAB-090294_DIV - Siniscoop	HF	090294_00DEL	14,6029	="0000000185394"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000018985	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000185394"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Seriële verbinding LM25	HF	090296_00OPT	11,1560	="0000000186322"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000019081	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	12,15	vpa		1	="0000000186322"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
VGA output LM25 (ACS200)	HF	090297A00OPT	13,0483	="0000000319416"	1	ST	ST	ST	ST	268,0000	0,00	0,0000		0,01	ST	0000031931	HMAG	MR3K6	HMAG	MR3K6	0,00	29/11/2018	12,17	vpa		1	="0000000319416"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
LAN verbinding LM25	HF	090298_00OPT	118,9129	="0000000186278"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000019076	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	12,17	vpa		1	="0000000186278"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Ombouw 12V voeding continu PLA25	HF	090300_00KOL	1,3891	="0000000186285"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000019077	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	12,17	vpa		1	="0000000186285"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Richtlasermodule LM25	HF	090303_00OPT	85,0458	="0000000186308"	1	ST	ST	ST	ST	195,0000	0,00	0,0000		0,00	ST	0000019079	HMAG	MR3K6	HMAG	MR3K6	0,00	29/11/2018	12,17	vpa		1	="0000000186308"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Inrijgeleiding 210 (1 rol)	HF	090316_00ACC	114,5209	="0000000185653"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000019007	HMAG	MR8K2	HMAG	MR8K2	0,00	29/11/2018	12,18	vpa		1	="0000000185653"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro - HFPRI-090323DVIS - Aanwezigheidssensorprint	HF	090323D00DEL	18,0542	="0000000194365"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000020176	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000194365"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Connectorplaatmodule LM25 continu	HF	090328_00OPT	35,7669	="0000000186650"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000019117	HMAG	MR3K6	HMAG	MR3K6	0,00	29/11/2018	12,18	vpa		1	="0000000186650"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
LAN module extern	HF	090331_00ACC	333,3805	="0000000186568"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000019108	HMAG	MR2K2.5	HMAG	MR2K2.5	0,00	27/02/2019	13,41	mro		1	="0000000186568"			31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HF-090349DVIS - Voedingskast containerpark	HF	090349D00DEL	211,7169	="0000000229098"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000023437	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000229098"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Voedingskabel printermodule	HF	090372_00ACC	10,3953	="0000000189194"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000019619	HMAG	MR2K3	HMAG	MR2K3	0,00	29/11/2018	12,18	vpa		1	="0000000189194"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Printermodule LM25 Serieel	HF	090373_00ACC	232,9905	="0000000189217"	1	ST	ST	ST	ST	350,0000	0,00	0,0000		0,00	ST	0000019621	HMAG	MR2K3	HMAG	MR2K3	0,00	29/11/2018	12,18	vpa		1	="0000000189217"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : EP-100011_VIS C-ID reader tafelmodel	HF	100011_00DEL	20,9601	="0000000193412"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		1,00	ST	0000020110	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000193412"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Spare adapter LM20 - Netadapter met connector (incl. weerstand)	HF	100015_00OPT	19,4355	="0000000191586"	1	ST	ST	ST	ST	60,0000	0,00	0,0000		1,00	ST	0000019962	HMAG	MR3K6	HMAG	MR3K6	0,00	29/11/2018	12,18	vpa		1	="0000000191586"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Spare adapter candelameter CAM30	HF	100050_00CAM	12,1919	="0000000195263"	1	ST	ST	ST	ST	36,0000	0,00	0,0000		1,00	ST	0000020267	HMAG	VZ 19	HMAG	VZ 19	0,00	29/11/2018	12,19	vpa		1	="0000000195263"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	1	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HFKAB-100083_VIS - Seriële kabel printer 2480	HF	100083_00DEL	3,5463	="0000000197700"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000020482	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000197700"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : EP-100084_VIS - Printermodule PCTG 2480	HF	100084_00DEL	3,1167	="0000000197717"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000020483	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000197717"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Digitale waterpas - Rev. A	HF	100116A00ACC	395,6050	="0000000322775"	1	ST	ST	ST	ST	999,0000	0,00	0,0000		0,00	ST	0000032371	HMAG	MR2K2	HMAG	MR2K2	0,00	22/05/2019	16,35	mro		1	="0000000322775"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kolomrotatiemodule	HF	100167_00KOL	2359,3757	="0000000204545"	1	ST	ST	ST	ST	6269,0000	0,00	0,0000		0,00	ST	0000021037	HMAG	MR2K9	HMAG	MR2K9	0,00	17/12/2019	14,04	mro		1	="0000000204545"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Motormodule rotatie	HF	100191_00KOL	724,8169	="0000000204569"	1	ST	ST	ST	ST	2102,0000	0,00	0,0000		0,00	ST	0000021039	HMAG	MR1K9	HMAG	MR1K9	0,00	17/12/2019	14,05	mro		1	="0000000204569"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Rolwagen rotatie	HF	100207_00KOL	9692,7199	="0000000207225"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		2,49	ST	0000021328	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	12,20	vpa		1	="0000000207225"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
I/O Box L/R rotatie (RDF)	HF	100236_00KOL	503,4127	="0000000207157"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000021321	HMAG	GEEN	HMAG	GEEN	0,00	03/10/2019	11,23	mro		1	="0000000207157"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Kolom rotatie RDF (pltw)	HF	100241A00KOL	2063,7680	="0000000270267"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		9,95	ST	0000026100	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	12,20	vpa		1	="0000000270267"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Glijwagenmodule rotatie RDF (pltw)	HF	100242A00KOL	548,8894	="0000000269834"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000026024	HMAG	MR2K9	HMAG	MR2K9	0,00	03/10/2019	11,23	mro		1	="0000000269834"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Interfacemodule CANDIS - Oude tools	HF	100253_00DIS	0,0000	="0000000273299"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000026380	HMAG	GEEN	HMAG	GEEN	0,00	13/12/2014	12,13	mro		0	="0000000273299"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Control/signal module APS FM (RDF) (Telemechanique)	HF	100260A00KOL	712,8793	="0000000454599"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000047508	HMAG	GEEN	HMAG	GEEN	0,00	30/10/2019	14,44	ban		1	="0000000454599"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
APS unit rotatie (RDF) - Rev. A	HF	100262A00KOL	1301,7807	="0000000446044"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000046332	HMAG	GEEN	HMAG	GEEN	0,00	08/07/2019	09,36	BAN		1	="0000000446044"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
I/O Box APS FM (RDF)	HF	100263_00KOL	396,3579	="0000000206983"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000021304	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	12,23	vpa		1	="0000000206983"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Reflectiemodule APS FM RDF (700x600mm)	HF	100279_00KOL	4380,2685	="0000000207980"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,16	ST	0000021397	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	12,23	vpa		1	="0000000207980"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
LDW Sensor	HF	100307_00KOL	688,8033	="0000000208031"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000021402	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	12,23	vpa		1	="0000000208031"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : spraakmodule	HF	100333_00DEL	14,1718	="0000000273305"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000026381	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000273305"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
IPC Phoenix VL PPC 3000	HF	100356C00KOL	4196,6839	="0000000383608"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000039470	HMAG	GEEN	HMAG	GEEN	0,00	22/05/2019	16,36	mro		1	="0000000383608"			31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HF-100358_VIS - Camerabehuizing ACS 1000	HF	100358_00DEL	3,8528	="0000000210621"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000021747	HMAG	GEEN	HMAG	GEEN	0,00	12/12/2018	13,41	mro		1	="0000000210621"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
X-motormodule Seat	HF	110008_00KOL	620,8720	="0000000214735"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000022046	HMAG	MR2K7	HMAG	MR2K7	0,00	29/11/2018	12,23	vpa		1	="0000000214735"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Lasermodule kalibratieframe RDF	HF	110079_00CAL	609,1979	="0000000228350"	1	ST	ST	ST	ST	1752,0000	0,00	0,0000		0,00	ST	0000023348	HMAG	GEEN	HMAG	GEEN	0,00	19/04/2019	10,23	VTH		1	="0000000228350"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : EP-110084AVIS Stuurkast Limburg.net	HF	110084A00DEL	469,1058	="0000000320436"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000032055	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000320436"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : EP-110108_STF - Toestel ADIM - Stofmeting	HF	110108_00DEL	744,5335	="0000000221528"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,10	ST	0000022741	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000221528"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HFPRI-110109_STF - Controller stofmeetkast	HF	110109_00DEL	53,5022	="0000000221610"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000022804	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000221610"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HFPRI-110110_STF - Temperatuur stofmeetkast	HF	110110_00DEL	3,1653	="0000000221603"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000022803	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000221603"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : BEWKO-110128_STF - DIN lat kort bewerkt	HF	110128_00DEL	3,0932	="0000000221580"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000022788	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000221580"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : BEWKO-110129_STF - DIN lat lang bewerkt	HF	110129_00DEL	3,0932	="0000000221597"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000022789	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000221597"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Encodermodule extern exc. plat wiel	HF	110158_00KOL	443,0672	="0000000223874"	1	ST	ST	ST	ST	1421,0000	0,00	0,0000		0,00	ST	0000022950	HMAG	MR2K9	HMAG	MR2K9	0,00	17/12/2019	14,16	mro		1	="0000000223874"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,60	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Vlak encoderwiel extern excenter	HF	110162_00KOL	109,5557	="0000000223881"	1	ST	ST	ST	ST	381,0000	0,00	0,0000		0,00	ST	0000022951	HMAG	MR2K9	HMAG	MR2K9	0,00	13/02/2020	10,42	mro		1	="0000000223881"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Connectorplaatmodule LM1060 Goca	HF	110168_00OPT	68,0454	="0000000224161"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000022986	HMAG	MR3K6	HMAG	MR3K6	0,00	27/01/2020	10,02	mro		1	="0000000224161"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Spoel SDR WDIS	HF	110194_00DIS	102,5300	="0000000227810"	1	ST	ST	ST	ST	226,0000	0,00	0,0000		0,00	ST	0000023279	HMAG	MR18.3	HMAG	MR18.3	0,00	11/03/2019	16,07	mro		1	="0000000227810"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Spoel laadmodule SDR WDIS Rev. A	HF	110196A00DIS	37,4184	="0000000312806"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000030960	HMAG	MR18.3	HMAG	MR18.3	0,00	11/03/2019	16,07	mro		1	="0000000312806"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Vizier en laserhouder kalibratieframe regelbaar	HF	110206_00CAL	254,7390	="0000000228367"	1	ST	ST	ST	ST	785,0000	0,00	0,0000		0,00	ST	0000023349	HMAG	VZ 25	HMAG	VZ 25	0,00	27/11/2019	13,58	ban		1	="0000000228367"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : EP-110222_TRI - OIB - Spectrometer	HF	110222_00DEL	12,6673	="0000000228275"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000023335	HMAG	GEEN	HMAG	GEEN	0,00	29/11/2018	12,24	vpa		1	="0000000228275"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Richtlasermodule LM1050	HF	110261_00OPT	106,3067	="0000000231626"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000023593	HMAG	MR3K6	HMAG	MR3K6	0,00	29/11/2018	12,24	vpa		1	="0000000231626"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Drukknop SAR (pltw)	HF	110277_00KOL	16,6883	="0000000232074"	1	ST	ST	ST	ST	48,0000	0,00	0,0000		0,00	ST	0000023618	HMAG	MR2K9	HMAG	MR2K9	0,00	27/01/2020	10,01	mro		1	="0000000232074"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
Samenstelling voor Deltro : HF-110287_VIS - Signaalhoorn AIS	HF	110287_00DEL	1,5280	="0000000233316"	1	ST	ST	ST	ST	0,0000	0,00	0,0000		0,00	ST	0000023693	HMAG	GEEN	HMAG	GEEN	0,00	28/08/2018	16,17	msoft		1	="0000000233316"	?		31/12/2099	31/12/2099	Bestelbaar	Halffabrikaat	0	0,00	0	0	Standaardartikel	0,00	0,00	0	0,00		Verkoopbaar aan klan	Niet HALAL		
